date,test_year,model,n_outside_minmax,n_outside_quantiles,Specific_Cond_Mean_outside,pH_Median_outside,month_sin_outside,month_cos_outside,flow_7day_avg_outside,turb_3day_outside,turb_flow_outside,Dissolved_Oxygen_Mean_outside,actual,pred,abs_error
2023-04-07,2023,rf_grid,0,3,False,False,False,False,False,False,False,False,75.000000,75.796054,0.796054
2023-04-08,2023,rf_grid,1,3,False,False,False,False,False,False,False,True,75.500000,75.819993,0.319993
2023-04-09,2023,rf_grid,1,3,False,False,False,False,False,False,False,True,74.500000,75.796054,1.296054
2023-04-10,2023,rf_grid,1,3,False,False,False,False,False,False,False,True,74.500000,75.796054,1.296054
2023-04-11,2023,rf_grid,1,3,False,False,False,False,False,False,False,True,70.500000,75.796054,5.296054
2023-04-12,2023,rf_grid,1,3,False,False,False,False,False,False,False,True,69.100000,75.796054,6.696054
2023-04-18,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,64.500000,66.293230,1.793230
2023-04-19,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,62.500000,66.591350,4.091350
2023-04-20,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,63.000000,68.212485,5.212485
2023-04-21,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,61.500000,68.140004,6.640004
2023-04-22,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,59.500000,68.140004,8.640004
2023-04-23,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,59.500000,68.140004,8.640004
2023-05-01,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,56.500000,62.020772,5.520772
2023-05-02,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,53.000000,61.774492,8.774492
2023-05-03,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,55.500000,61.952742,6.452742
2023-05-04,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,55.500000,61.394478,5.894478
2023-05-05,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.500000,61.388145,7.888145
2023-05-06,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,60.467938,7.467938
2023-05-15,2023,rf_grid,1,3,False,False,False,False,False,True,False,False,47.500000,52.257011,4.757011
2023-05-16,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,45.000000,49.941223,4.941223
2023-05-17,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,44.500000,41.034952,3.465048
2023-05-18,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,44.000000,40.502013,3.497987
2023-05-19,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,43.500000,40.562898,2.937102
2023-05-20,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,40.500000,40.762152,0.262152
2023-05-21,2023,rf_grid,2,3,False,False,False,False,False,True,True,False,39.300000,40.585062,1.285062
2023-05-22,2023,rf_grid,4,4,True,True,False,False,False,True,True,False,39.500000,40.798012,1.298012
2023-05-23,2023,rf_grid,4,4,True,True,False,False,False,True,True,False,39.250000,40.217308,0.967308
2023-05-24,2023,rf_grid,4,4,True,True,False,False,False,True,True,False,39.700000,40.005558,0.305558
2023-05-25,2023,rf_grid,4,4,True,True,False,False,False,True,True,False,39.000000,40.373312,1.373312
2023-05-26,2023,rf_grid,4,4,True,True,False,False,False,True,True,False,40.600000,40.373312,0.226688
2023-05-27,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,42.500000,41.726833,0.773167
2023-05-28,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,43.500000,41.935743,1.564257
2023-05-29,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,46.000000,42.203060,3.796940
2023-05-30,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,47.500000,45.522650,1.977350
2023-05-31,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,51.700000,45.612449,6.087551
2023-06-01,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,52.800000,43.599281,9.200719
2023-06-02,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,53.000000,44.003481,8.996519
2023-06-03,2023,rf_grid,1,1,False,False,False,False,False,False,True,False,51.500000,43.891606,7.608394
2023-06-04,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,51.500000,42.304570,9.195430
2023-06-05,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,51.000000,41.934437,9.065563
2023-06-06,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,48.000000,41.865239,6.134761
2023-06-07,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,46.500000,37.195123,9.304877
2023-06-08,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,48.500000,36.948689,11.551311
2023-06-09,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,49.800000,36.590090,13.209910
2023-06-10,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,43.000000,36.327796,6.672204
2023-06-11,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,43.500000,36.332576,7.167424
2023-06-12,2023,rf_grid,1,3,True,False,False,False,False,False,False,False,45.000000,36.328971,8.671029
2023-06-13,2023,rf_grid,0,3,False,False,False,False,False,False,False,False,42.500000,36.300270,6.199730
2023-06-14,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,46.500000,41.487237,5.012763
2023-06-15,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,47.600000,37.476634,10.123366
2023-06-16,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,47.000000,37.547529,9.452471
2023-06-17,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,47.500000,42.087714,5.412286
2023-06-18,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,48.000000,50.161397,2.161397
2023-06-19,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,50.500000,41.732978,8.767022
2023-06-20,2023,rf_grid,1,2,False,False,False,False,False,False,True,False,50.500000,38.517686,11.982314
2023-06-21,2023,rf_grid,2,2,False,False,False,False,False,True,True,False,56.000000,40.281229,15.718771
2023-06-22,2023,rf_grid,2,3,False,False,False,False,False,True,True,False,54.500000,52.122584,2.377416
2023-06-23,2023,rf_grid,2,3,False,False,False,False,False,True,True,False,54.000000,51.280652,2.719348
2023-06-24,2023,rf_grid,2,3,False,False,False,False,False,True,True,False,53.500000,44.094520,9.405480
2023-06-25,2023,rf_grid,2,4,False,False,False,False,True,False,True,False,54.000000,44.094520,9.905480
2023-06-26,2023,rf_grid,3,4,False,False,False,False,True,True,True,False,48.000000,39.857444,8.142556
2023-06-27,2023,rf_grid,3,5,False,False,False,False,True,True,True,False,47.000000,43.745894,3.254106
2023-06-28,2023,rf_grid,3,4,False,False,False,False,True,True,True,False,49.500000,43.745894,5.754106
2023-06-29,2023,rf_grid,3,4,False,False,False,False,True,True,True,False,50.500000,43.817517,6.682483
2023-06-30,2023,rf_grid,2,4,False,False,False,False,True,False,True,False,50.500000,51.273194,0.773194
2023-07-01,2023,rf_grid,2,3,False,False,False,False,False,False,True,True,50.500000,51.534298,1.034298
2023-07-02,2023,rf_grid,1,3,False,False,False,False,False,False,True,False,50.500000,51.541756,1.041756
2023-07-03,2023,rf_grid,1,3,False,False,False,False,False,False,False,True,48.000000,51.541756,3.541756
2023-07-04,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,50.500000,43.659048,6.840952
2023-07-05,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,50.500000,49.838910,0.661090
2023-07-06,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,51.000000,43.135611,7.864389
2023-07-07,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,50.000000,43.076040,6.923960
2023-07-08,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,48.500000,42.880687,5.619313
2023-07-09,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,48.500000,42.907624,5.592376
2023-07-10,2023,rf_grid,1,2,False,False,False,False,False,False,False,True,48.500000,50.110049,1.610049
2023-07-11,2023,rf_grid,1,2,False,False,False,False,False,False,False,True,47.000000,50.100045,3.100045
2023-07-12,2023,rf_grid,1,2,False,False,False,False,False,False,False,True,48.500000,49.926503,1.426503
2023-07-13,2023,rf_grid,1,2,False,False,False,False,False,False,False,True,49.500000,50.533335,1.033335
2023-07-14,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,49.200000,50.425237,1.225237
2023-07-15,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,49.500000,51.597278,2.097278
2023-07-16,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,51.400000,52.351105,0.951105
2023-07-17,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,53.400000,52.332169,1.067831
2023-07-18,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,55.000000,54.036975,0.963025
2023-07-19,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,61.000000,53.928424,7.071576
2023-07-20,2023,rf_grid,0,2,False,False,False,False,False,False,False,False,60.000000,54.022499,5.977501
2023-07-21,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,59.500000,53.998726,5.501274
2023-07-22,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,61.000000,59.757285,1.242715
2023-07-23,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,60.000000,57.074763,2.925237
2023-07-24,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,57.300000,53.439204,3.860796
2023-07-25,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,55.300000,52.312084,2.987916
2023-07-26,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,55.500000,53.741156,1.758844
2023-07-27,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,55.000000,53.801056,1.198944
2023-07-28,2023,rf_grid,1,1,False,False,False,False,False,False,False,True,54.200000,53.715304,0.484696
2023-07-29,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,55.300000,56.027311,0.727311
2023-07-30,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,56.200000,56.451664,0.251664
2023-07-31,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,58.000000,56.384414,1.615586
2023-08-01,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,60.200000,57.632078,2.567922
2023-08-02,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,57.647857,2.647857
2023-08-15,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.500000,49.499962,7.000038
2023-08-16,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.500000,49.609447,5.890553
2023-08-17,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.200000,53.361193,2.838807
2023-08-18,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,57.000000,59.843157,2.843157
2023-08-19,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.075584,0.924416
2023-08-20,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,58.500000,52.775683,5.724317
2023-08-21,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.291509,0.708491
2023-08-22,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,59.500000,58.105727,1.394273
2023-08-23,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,58.291509,0.291509
2023-08-24,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,58.105192,1.894808
2023-08-25,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,57.723453,0.276547
2023-08-26,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.500000,57.633691,1.133691
2023-08-27,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,58.643228,1.143228
2023-08-28,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.700000,57.479835,0.779835
2023-08-29,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.500000,50.216243,3.283757
2023-08-30,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,50.500000,50.168692,0.331308
2023-08-31,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,54.881365,1.881365
2023-09-01,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,50.800000,56.378230,5.578230
2023-09-02,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,51.000000,56.384614,5.384614
2023-09-03,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,50.000000,56.235668,6.235668
2023-09-04,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,53.000000,58.928904,5.928904
2023-09-05,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.500000,60.445431,4.945431
2023-09-06,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.700000,54.666267,1.033733
2023-09-07,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,57.000000,54.892686,2.107314
2023-09-08,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.500000,61.004882,4.504882
2023-09-09,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,62.642520,5.142520
2023-09-10,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,57.000000,62.544449,5.544449
2023-09-11,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.250000,59.948987,3.698987
2023-09-12,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,59.696423,1.696423
2023-09-13,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,54.068360,0.931640
2023-09-14,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,53.999146,5.000854
2023-09-15,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,54.000000,52.732546,1.267454
2023-09-16,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,54.800000,58.282571,3.482571
2023-09-17,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,57.802059,4.802059
2023-09-18,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,54.500000,56.534229,2.034229
2023-09-19,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.500000,49.794522,3.705478
2023-09-20,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,56.209991,1.209991
2023-09-21,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.500000,56.436034,2.936034
2023-09-22,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.100000,59.684002,4.584002
2023-09-23,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.700000,54.673079,1.026921
2023-10-06,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,54.000000,61.790739,7.790739
2023-10-07,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.300000,61.528038,5.228038
2023-10-08,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,58.200000,61.870323,3.670323
2023-10-09,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,58.200000,62.033038,3.833038
2023-10-10,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,56.000000,62.055372,6.055372
2023-10-11,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.400000,65.060748,9.660748
2023-10-12,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.200000,68.998126,15.798126
2023-10-13,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,70.497693,15.497693
2023-10-14,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,54.200000,68.415270,14.215270
2023-10-15,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,54.300000,69.631556,15.331556
2023-10-19,2023,rf_grid,0,1,False,False,False,False,False,False,False,False,53.500000,67.607220,14.107220
2023-10-20,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,61.080722,8.080722
2023-10-21,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,51.000000,61.381575,10.381575
2023-10-22,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,50.400000,61.381575,10.981575
2023-10-23,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,48.500000,61.381575,12.881575
2023-10-24,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,50.000000,61.101114,11.101114
2023-10-25,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,50.000000,61.342908,11.342908
2023-10-26,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,50.500000,60.436920,9.936920
2023-10-27,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,50.000000,60.650569,10.650569
2023-10-28,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,47.000000,60.603804,13.603804
2023-10-29,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,47.000000,60.790294,13.790294
2023-10-30,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,47.300000,61.064238,13.764238
2023-10-31,2023,rf_grid,0,0,False,False,False,False,False,False,False,False,47.500000,67.539580,20.039580
2023-11-01,2023,rf_grid,1,2,False,False,False,True,False,False,False,False,48.000000,59.797772,11.797772
2023-11-02,2023,rf_grid,2,2,False,False,False,True,False,False,False,True,48.800000,67.467115,18.667115
2023-11-04,2023,rf_grid,2,2,False,False,False,True,False,False,False,True,48.500000,61.036613,12.536613
2023-11-05,2023,rf_grid,2,2,False,False,False,True,False,False,False,True,49.000000,59.945647,10.945647
2023-11-06,2023,rf_grid,1,2,False,False,False,True,False,False,False,False,49.000000,67.281570,18.281570
2023-11-07,2023,rf_grid,1,3,False,False,False,True,False,False,False,False,51.000000,59.780658,8.780658
2023-11-08,2023,rf_grid,1,3,False,False,False,True,False,False,False,False,50.300000,59.750625,9.450625
2023-11-09,2023,rf_grid,2,3,False,False,False,True,True,False,False,False,49.400000,66.936795,17.536795
2023-11-15,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,50.000000,60.313573,10.313573
2023-11-16,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,52.500000,60.326447,7.826447
2023-11-17,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,50.500000,58.422457,7.922457
2023-11-18,2023,rf_grid,2,3,False,False,False,True,True,False,False,False,50.000000,58.069731,8.069731
2023-11-19,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,50.900000,58.069731,7.169731
2023-11-20,2023,rf_grid,2,3,False,False,False,True,True,False,False,False,51.500000,58.069731,6.569731
2023-11-21,2023,rf_grid,2,3,False,False,False,True,True,False,False,False,50.000000,58.069731,8.069731
2023-11-22,2023,rf_grid,2,3,False,False,False,True,True,False,False,False,50.000000,58.069731,8.069731
2023-11-23,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,50.500000,58.069731,7.569731
2023-11-24,2023,rf_grid,3,4,False,True,False,True,True,False,False,False,54.500000,58.069731,3.569731
2023-11-25,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,49.500000,58.069731,8.569731
2023-11-26,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,51.500000,60.169302,8.669302
2023-11-27,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,53.500000,59.700702,6.200702
2023-11-28,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,55.500000,60.833860,5.333860
2023-11-29,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,56.500000,62.357386,5.857386
2023-12-03,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,57.500000,62.878345,5.378345
2023-12-04,2023,rf_grid,3,3,False,False,False,True,True,False,False,True,57.500000,62.647455,5.147455
2023-04-07,2023,catboost,0,3,False,False,False,False,False,False,False,False,75.000000,76.612760,1.612760
2023-04-08,2023,catboost,1,3,False,False,False,False,False,False,False,True,75.500000,76.056265,0.556265
2023-04-09,2023,catboost,1,3,False,False,False,False,False,False,False,True,74.500000,75.989143,1.489143
2023-04-10,2023,catboost,1,3,False,False,False,False,False,False,False,True,74.500000,75.910761,1.410761
2023-04-11,2023,catboost,1,3,False,False,False,False,False,False,False,True,70.500000,75.909358,5.409358
2023-04-12,2023,catboost,1,3,False,False,False,False,False,False,False,True,69.100000,75.909358,6.809358
2023-04-18,2023,catboost,0,1,False,False,False,False,False,False,False,False,64.500000,62.509102,1.990898
2023-04-19,2023,catboost,1,1,False,False,False,False,False,False,False,True,62.500000,64.337156,1.837156
2023-04-20,2023,catboost,0,2,False,False,False,False,False,False,False,False,63.000000,66.079842,3.079842
2023-04-21,2023,catboost,0,2,False,False,False,False,False,False,False,False,61.500000,66.531680,5.031680
2023-04-22,2023,catboost,0,2,False,False,False,False,False,False,False,False,59.500000,66.373747,6.873747
2023-04-23,2023,catboost,0,1,False,False,False,False,False,False,False,False,59.500000,66.004942,6.504942
2023-05-01,2023,catboost,0,2,False,False,False,False,False,False,False,False,56.500000,61.972541,5.472541
2023-05-02,2023,catboost,0,2,False,False,False,False,False,False,False,False,53.000000,61.808877,8.808877
2023-05-03,2023,catboost,0,1,False,False,False,False,False,False,False,False,55.500000,62.471972,6.971972
2023-05-04,2023,catboost,0,1,False,False,False,False,False,False,False,False,55.500000,62.349573,6.849573
2023-05-05,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.500000,62.313877,8.813877
2023-05-06,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.000000,60.137691,7.137691
2023-05-15,2023,catboost,1,3,False,False,False,False,False,True,False,False,47.500000,50.110481,2.610481
2023-05-16,2023,catboost,2,2,False,False,False,False,False,True,True,False,45.000000,47.806730,2.806730
2023-05-17,2023,catboost,2,2,False,False,False,False,False,True,True,False,44.500000,43.021717,1.478283
2023-05-18,2023,catboost,2,2,False,False,False,False,False,True,True,False,44.000000,41.421351,2.578649
2023-05-19,2023,catboost,2,2,False,False,False,False,False,True,True,False,43.500000,40.558529,2.941471
2023-05-20,2023,catboost,2,2,False,False,False,False,False,True,True,False,40.500000,40.399126,0.100874
2023-05-21,2023,catboost,2,3,False,False,False,False,False,True,True,False,39.300000,40.617563,1.317563
2023-05-22,2023,catboost,4,4,True,True,False,False,False,True,True,False,39.500000,40.955016,1.455016
2023-05-23,2023,catboost,4,4,True,True,False,False,False,True,True,False,39.250000,41.257466,2.007466
2023-05-24,2023,catboost,4,4,True,True,False,False,False,True,True,False,39.700000,41.030387,1.330387
2023-05-25,2023,catboost,4,4,True,True,False,False,False,True,True,False,39.000000,40.462556,1.462556
2023-05-26,2023,catboost,4,4,True,True,False,False,False,True,True,False,40.600000,40.301371,0.298629
2023-05-27,2023,catboost,2,2,False,False,False,False,False,True,True,False,42.500000,41.837793,0.662207
2023-05-28,2023,catboost,2,2,False,False,False,False,False,True,True,False,43.500000,42.650664,0.849336
2023-05-29,2023,catboost,2,2,False,False,False,False,False,True,True,False,46.000000,44.523875,1.476125
2023-05-30,2023,catboost,2,2,False,False,False,False,False,True,True,False,47.500000,47.418859,0.081141
2023-05-31,2023,catboost,2,2,False,False,False,False,False,True,True,False,51.700000,47.616497,4.083503
2023-06-01,2023,catboost,1,2,False,False,False,False,False,False,True,False,52.800000,45.078534,7.721466
2023-06-02,2023,catboost,1,2,False,False,False,False,False,False,True,False,53.000000,44.952254,8.047746
2023-06-03,2023,catboost,1,1,False,False,False,False,False,False,True,False,51.500000,45.648532,5.851468
2023-06-04,2023,catboost,0,1,False,False,False,False,False,False,False,False,51.500000,45.794205,5.705795
2023-06-05,2023,catboost,0,1,False,False,False,False,False,False,False,False,51.000000,46.424734,4.575266
2023-06-06,2023,catboost,0,0,False,False,False,False,False,False,False,False,48.000000,44.841703,3.158297
2023-06-07,2023,catboost,0,0,False,False,False,False,False,False,False,False,46.500000,38.597353,7.902647
2023-06-08,2023,catboost,0,0,False,False,False,False,False,False,False,False,48.500000,36.626672,11.873328
2023-06-09,2023,catboost,0,1,False,False,False,False,False,False,False,False,49.800000,35.823071,13.976929
2023-06-10,2023,catboost,0,1,False,False,False,False,False,False,False,False,43.000000,35.604667,7.395333
2023-06-11,2023,catboost,0,1,False,False,False,False,False,False,False,False,43.500000,35.764854,7.735146
2023-06-12,2023,catboost,1,3,True,False,False,False,False,False,False,False,45.000000,35.936262,9.063738
2023-06-13,2023,catboost,0,3,False,False,False,False,False,False,False,False,42.500000,35.675315,6.824685
2023-06-14,2023,catboost,0,2,False,False,False,False,False,False,False,False,46.500000,43.230071,3.269929
2023-06-15,2023,catboost,0,2,False,False,False,False,False,False,False,False,47.600000,37.236269,10.363731
2023-06-16,2023,catboost,1,2,False,False,False,False,False,False,True,False,47.000000,37.810993,9.189007
2023-06-17,2023,catboost,1,2,False,False,False,False,False,False,True,False,47.500000,43.560468,3.939532
2023-06-18,2023,catboost,1,2,False,False,False,False,False,False,True,False,48.000000,50.237233,2.237233
2023-06-19,2023,catboost,1,2,False,False,False,False,False,False,True,False,50.500000,43.655963,6.844037
2023-06-20,2023,catboost,1,2,False,False,False,False,False,False,True,False,50.500000,39.383836,11.116164
2023-06-21,2023,catboost,2,2,False,False,False,False,False,True,True,False,56.000000,39.878421,16.121579
2023-06-22,2023,catboost,2,3,False,False,False,False,False,True,True,False,54.500000,50.814655,3.685345
2023-06-23,2023,catboost,2,3,False,False,False,False,False,True,True,False,54.000000,50.507018,3.492982
2023-06-24,2023,catboost,2,3,False,False,False,False,False,True,True,False,53.500000,44.906155,8.593845
2023-06-25,2023,catboost,2,4,False,False,False,False,True,False,True,False,54.000000,44.690714,9.309286
2023-06-26,2023,catboost,3,4,False,False,False,False,True,True,True,False,48.000000,39.730164,8.269836
2023-06-27,2023,catboost,3,5,False,False,False,False,True,True,True,False,47.000000,43.872378,3.127622
2023-06-28,2023,catboost,3,4,False,False,False,False,True,True,True,False,49.500000,43.710782,5.789218
2023-06-29,2023,catboost,3,4,False,False,False,False,True,True,True,False,50.500000,43.664804,6.835196
2023-06-30,2023,catboost,2,4,False,False,False,False,True,False,True,False,50.500000,50.175662,0.324338
2023-07-01,2023,catboost,2,3,False,False,False,False,False,False,True,True,50.500000,51.264216,0.764216
2023-07-02,2023,catboost,1,3,False,False,False,False,False,False,True,False,50.500000,51.343373,0.843373
2023-07-03,2023,catboost,1,3,False,False,False,False,False,False,False,True,48.000000,52.318442,4.318442
2023-07-04,2023,catboost,0,2,False,False,False,False,False,False,False,False,50.500000,46.551152,3.948848
2023-07-05,2023,catboost,0,2,False,False,False,False,False,False,False,False,50.500000,51.894590,1.394590
2023-07-06,2023,catboost,0,1,False,False,False,False,False,False,False,False,51.000000,45.902691,5.097309
2023-07-07,2023,catboost,0,2,False,False,False,False,False,False,False,False,50.000000,44.443543,5.556457
2023-07-08,2023,catboost,0,2,False,False,False,False,False,False,False,False,48.500000,43.648549,4.851451
2023-07-09,2023,catboost,0,2,False,False,False,False,False,False,False,False,48.500000,43.930900,4.569100
2023-07-10,2023,catboost,1,2,False,False,False,False,False,False,False,True,48.500000,50.198274,1.698274
2023-07-11,2023,catboost,1,2,False,False,False,False,False,False,False,True,47.000000,50.500159,3.500159
2023-07-12,2023,catboost,1,2,False,False,False,False,False,False,False,True,48.500000,50.423615,1.923615
2023-07-13,2023,catboost,1,2,False,False,False,False,False,False,False,True,49.500000,52.347493,2.847493
2023-07-14,2023,catboost,1,1,False,False,False,False,False,False,False,True,49.200000,49.939258,0.739258
2023-07-15,2023,catboost,1,1,False,False,False,False,False,False,False,True,49.500000,50.383116,0.883116
2023-07-16,2023,catboost,1,1,False,False,False,False,False,False,False,True,51.400000,52.626482,1.226482
2023-07-17,2023,catboost,1,1,False,False,False,False,False,False,False,True,53.400000,54.104673,0.704673
2023-07-18,2023,catboost,0,2,False,False,False,False,False,False,False,False,55.000000,55.718157,0.718157
2023-07-19,2023,catboost,0,1,False,False,False,False,False,False,False,False,61.000000,55.751387,5.248613
2023-07-20,2023,catboost,0,2,False,False,False,False,False,False,False,False,60.000000,54.942086,5.057914
2023-07-21,2023,catboost,0,1,False,False,False,False,False,False,False,False,59.500000,54.561563,4.938437
2023-07-22,2023,catboost,0,1,False,False,False,False,False,False,False,False,61.000000,57.735235,3.264765
2023-07-23,2023,catboost,0,1,False,False,False,False,False,False,False,False,60.000000,56.846887,3.153113
2023-07-24,2023,catboost,0,1,False,False,False,False,False,False,False,False,57.300000,52.447630,4.852370
